Search_method Problem Max_evals Run Score
hill_climber_cliff_score knapPI_11_20_1000_4 1000 0 660
hill_climber_cliff_score knapPI_11_20_1000_4 1000 1 1140
hill_climber_cliff_score knapPI_11_20_1000_4 1000 2 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 3 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 4 980
hill_climber_cliff_score knapPI_11_20_1000_4 1000 5 780
hill_climber_cliff_score knapPI_11_20_1000_4 1000 6 760
hill_climber_cliff_score knapPI_11_20_1000_4 1000 7 960
hill_climber_cliff_score knapPI_11_20_1000_4 1000 8 800
hill_climber_cliff_score knapPI_11_20_1000_4 1000 9 1200
hill_climber_cliff_score knapPI_11_20_1000_4 1000 10 660
hill_climber_cliff_score knapPI_11_20_1000_4 1000 11 980
hill_climber_cliff_score knapPI_11_20_1000_4 1000 12 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 13 1200
hill_climber_cliff_score knapPI_11_20_1000_4 1000 14 1180
hill_climber_cliff_score knapPI_11_20_1000_4 1000 15 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 16 1080
hill_climber_cliff_score knapPI_11_20_1000_4 1000 17 1120
hill_climber_cliff_score knapPI_11_20_1000_4 1000 18 840
hill_climber_cliff_score knapPI_11_20_1000_4 1000 19 1060
hill_climber_cliff_score knapPI_11_20_1000_4 1000 20 1140
hill_climber_cliff_score knapPI_11_20_1000_4 1000 21 1080
hill_climber_cliff_score knapPI_11_20_1000_4 1000 22 1200
hill_climber_cliff_score knapPI_11_20_1000_4 1000 23 840
hill_climber_cliff_score knapPI_11_20_1000_4 1000 24 1240
hill_climber_cliff_score knapPI_11_20_1000_4 1000 25 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 26 1120
hill_climber_cliff_score knapPI_11_20_1000_4 1000 27 1240
hill_climber_cliff_score knapPI_11_20_1000_4 1000 28 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 29 640
hill_climber_cliff_score knapPI_13_20_1000_4 1000 0 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 1 427
hill_climber_cliff_score knapPI_13_20_1000_4 1000 2 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 3 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 4 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 5 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 6 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 7 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 8 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 9 712
hill_climber_cliff_score knapPI_13_20_1000_4 1000 10 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 11 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 12 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 13 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 14 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 15 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 16 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 17 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 18 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 19 845
hill_climber_cliff_score knapPI_13_20_1000_4 1000 20 765
hill_climber_cliff_score knapPI_13_20_1000_4 1000 21 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 22 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 23 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 24 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 25 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 26 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 27 845
hill_climber_cliff_score knapPI_13_20_1000_4 1000 28 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 29 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 0 2549
hill_climber_cliff_score knapPI_16_20_1000_4 1000 1 2394
hill_climber_cliff_score knapPI_16_20_1000_4 1000 2 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 3 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 4 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 5 2307
hill_climber_cliff_score knapPI_16_20_1000_4 1000 6 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 7 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 8 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 9 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 10 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 11 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 12 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 13 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 14 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 15 499
hill_climber_cliff_score knapPI_16_20_1000_4 1000 16 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 17 1328
hill_climber_cliff_score knapPI_16_20_1000_4 1000 18 2556
hill_climber_cliff_score knapPI_16_20_1000_4 1000 19 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 20 2106
hill_climber_cliff_score knapPI_16_20_1000_4 1000 21 1924
hill_climber_cliff_score knapPI_16_20_1000_4 1000 22 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 23 2626
hill_climber_cliff_score knapPI_16_20_1000_4 1000 24 2467
hill_climber_cliff_score knapPI_16_20_1000_4 1000 25 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 26 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 27 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 28 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 29 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 0 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 1 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 2 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 3 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 4 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 5 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 6 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 7 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 8 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 9 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 10 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 11 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 12 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 13 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 14 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 15 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 16 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 17 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 18 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 19 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 20 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 21 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 22 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 23 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 24 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 25 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 26 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 27 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 28 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 29 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 0 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 1 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 2 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 3 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 4 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 5 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 6 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 7 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 8 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 9 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 10 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 11 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 12 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 13 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 14 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 15 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 16 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 17 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 18 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 19 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 20 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 21 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 22 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 23 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 24 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 25 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 26 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 27 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 28 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 29 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 0 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 1 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 2 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 3 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 4 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 5 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 6 0
