Search_method Problem Max_evals Run Score
hill_climber_cliff_score knapPI_11_20_1000_4 1000 0 1160
hill_climber_cliff_score knapPI_11_20_1000_4 1000 1 980
hill_climber_cliff_score knapPI_11_20_1000_4 1000 2 1320
hill_climber_cliff_score knapPI_11_20_1000_4 1000 3 900
hill_climber_cliff_score knapPI_11_20_1000_4 1000 4 1100
hill_climber_cliff_score knapPI_11_20_1000_4 1000 5 1200
hill_climber_cliff_score knapPI_11_20_1000_4 1000 6 1140
hill_climber_cliff_score knapPI_11_20_1000_4 1000 7 1180
hill_climber_cliff_score knapPI_11_20_1000_4 1000 8 960
hill_climber_cliff_score knapPI_11_20_1000_4 1000 9 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 10 1360
hill_climber_cliff_score knapPI_11_20_1000_4 1000 11 1280
hill_climber_cliff_score knapPI_11_20_1000_4 1000 12 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 13 1160
hill_climber_cliff_score knapPI_11_20_1000_4 1000 14 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 15 1280
hill_climber_cliff_score knapPI_11_20_1000_4 1000 16 1140
hill_climber_cliff_score knapPI_11_20_1000_4 1000 17 1240
hill_climber_cliff_score knapPI_11_20_1000_4 1000 18 1300
hill_climber_cliff_score knapPI_11_20_1000_4 1000 19 980
hill_climber_cliff_score knapPI_11_20_1000_4 1000 20 1200
hill_climber_cliff_score knapPI_11_20_1000_4 1000 21 1080
hill_climber_cliff_score knapPI_11_20_1000_4 1000 22 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 23 1120
hill_climber_cliff_score knapPI_11_20_1000_4 1000 24 1200
hill_climber_cliff_score knapPI_11_20_1000_4 1000 25 1140
hill_climber_cliff_score knapPI_11_20_1000_4 1000 26 1140
hill_climber_cliff_score knapPI_11_20_1000_4 1000 27 900
hill_climber_cliff_score knapPI_11_20_1000_4 1000 28 860
hill_climber_cliff_score knapPI_11_20_1000_4 1000 29 620
hill_climber_cliff_score knapPI_13_20_1000_4 1000 0 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 1 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 2 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 3 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 4 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 5 809
hill_climber_cliff_score knapPI_13_20_1000_4 1000 6 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 7 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 8 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 9 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 10 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 11 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 12 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 13 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 14 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 15 596
hill_climber_cliff_score knapPI_13_20_1000_4 1000 16 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 17 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 18 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 19 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 20 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 21 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 22 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 23 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 24 889
hill_climber_cliff_score knapPI_13_20_1000_4 1000 25 623
hill_climber_cliff_score knapPI_13_20_1000_4 1000 26 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 27 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 28 240
hill_climber_cliff_score knapPI_13_20_1000_4 1000 29 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 0 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 1 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 2 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 3 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 4 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 5 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 6 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 7 2363
hill_climber_cliff_score knapPI_16_20_1000_4 1000 8 1460
hill_climber_cliff_score knapPI_16_20_1000_4 1000 9 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 10 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 11 0
